Timestamp,ID,Event name,Data
1645351922813,102,video_state,
1645351925179,102,gained_focus,3
1645351926183,102,lost_focus,4
1645351926613,102,video_state,
1645351926613,102,video_state,video_seek
1645351927646,102,video_state,video_play
1645351931184,102,gained_focus,3
1645351932308,102,lost_focus,4
1645351937322,102,gained_focus,3
1645351938326,102,lost_focus,4
1645351943421,102,gained_focus,3
1645351944441,102,lost_focus,4
1645351949563,102,gained_focus,3
1645351950679,102,lost_focus,4
1645351955706,102,gained_focus,3
1645351956262,102,button_pressed,3
1645351956298,102,video_state,video_paused
1645351956825,102,lost_focus,4
1645351961430,102,breath_circle,
1645351961945,102,gained_focus,3
1645351963066,102,lost_focus,4
1645351968090,102,gained_focus,3
1645351969206,102,lost_focus,4
1645351974307,102,gained_focus,3
1645351975423,102,lost_focus,4
1645351980443,102,gained_focus,3
1645351981439,102,video_state,video_play
1645351981565,102,lost_focus,4
1645351986674,102,gained_focus,3
1645351987560,102,button_pressed,3
1645351987576,102,video_state,video_paused
1645351987807,102,lost_focus,4
1645351989479,102,go_back,34.568669
1645351989492,102,video_state,video_seek
1645351989932,102,video_state,video_play
1645351992822,102,gained_focus,3
1645351993942,102,lost_focus,4
1645351999062,102,gained_focus,3
1645352000069,102,lost_focus,4
1645352005229,102,gained_focus,3
1645352006322,102,lost_focus,4
1645352011422,102,gained_focus,3
1645352012567,102,lost_focus,4
1645352017666,102,gained_focus,3
1645352018684,102,lost_focus,4
1645352023275,102,button_pressed,4
1645352023288,102,video_state,video_paused
1645352023805,102,gained_focus,3
1645352024905,102,go_back,58.109291
1645352024924,102,video_state,video_seek
1645352024929,102,lost_focus,4
1645352024932,102,video_state,video_play
1645352029326,102,button_pressed,4
1645352029337,102,video_state,video_paused
1645352029940,102,gained_focus,3
1645352031060,102,lost_focus,4
1645352031458,102,go_back,52.459928
1645352031470,102,video_state,video_seek
1645352031935,102,video_state,video_play
1645352036186,102,gained_focus,3
1645352037304,102,lost_focus,4
1645352042318,102,gained_focus,3
1645352043440,102,lost_focus,4
1645352048537,102,gained_focus,3
1645352049678,102,lost_focus,4
1645352054682,102,gained_focus,3
1645352055798,102,lost_focus,4
1645352060918,102,gained_focus,3
1645352062043,102,lost_focus,4
1645352064191,102,button_pressed,4
1645352064201,102,video_state,video_paused
1645352067056,102,gained_focus,3
1645352068032,102,maze_game,
1645352068186,102,lost_focus,4
1645352073304,102,gained_focus,3
1645352074416,102,lost_focus,4
1645352079438,102,gained_focus,3
1645352080565,102,lost_focus,4
1645352085664,102,gained_focus,3
1645352086807,102,lost_focus,4
1645352091900,102,gained_focus,3
1645352092938,102,gained_focus,2
1645352094064,102,lost_focus,3
1645352099156,102,lost_focus,4
1645352104185,102,gained_focus,3
1645352105300,102,lost_focus,4
1645352110422,102,gained_focus,3
1645352111535,102,lost_focus,4
1645352116558,102,gained_focus,3
1645352117683,102,lost_focus,4
1645352122786,102,gained_focus,3
1645352123920,102,lost_focus,4
1645352129017,102,gained_focus,3
1645352130062,102,lost_focus,4
1645352135164,102,gained_focus,3
1645352136299,102,lost_focus,4
1645352141321,102,gained_focus,3
1645352142419,102,lost_focus,4
1645352147546,102,gained_focus,3
1645352148547,102,lost_focus,4
1645352153694,102,gained_focus,3
1645352154806,102,lost_focus,4
1645352159897,102,gained_focus,3
1645352161043,102,lost_focus,4
1645352166147,102,gained_focus,3
1645352167183,102,lost_focus,4
1645352172281,102,gained_focus,3
1645352173401,102,lost_focus,4
1645352178419,102,gained_focus,3
1645352179543,102,lost_focus,4
1645352184704,102,gained_focus,3
1645352185786,102,lost_focus,4
1645352190799,102,gained_focus,3
1645352191919,102,lost_focus,4
1645352197024,102,gained_focus,3
1645352198024,102,lost_focus,4
1645352200953,102,video_state,video_play
1645352203157,102,gained_focus,3
1645352204159,102,lost_focus,4
1645352209164,102,gained_focus,3
1645352210297,102,lost_focus,4
1645352212850,102,button_pressed,4
1645352212861,102,video_state,video_paused
1645352215439,102,gained_focus,3
1645352216016,102,go_back,86.289895
1645352216031,102,video_state,video_seek
1645352216375,102,video_state,video_play
