Timestamp,TP9_b,TP9_t,TP9_a,TP9_d,AF7_b,AF7_t,AF7_a,AF7_d,AF8_b,AF8_t,AF8_a,AF8_d,TP10_b,TP10_t,TP10_a,TP10_d
1645351918.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013463620096445084,0.03515949100255966,0.028452735394239426,0.01310066506266594,NaN,NaN,NaN,NaN
1645351918.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01413008663803339,0.03413014858961105,0.020545953884720802,0.010980148799717426,NaN,NaN,NaN,NaN
1645351918.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012646720744669437,0.03242870420217514,0.018421007320284843,0.010280978865921497,NaN,NaN,NaN,NaN
1645351919.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0091782221570611,0.025822214782238007,0.020869111642241478,0.011629936285316944,NaN,NaN,NaN,NaN
1645351919.272,0.4084858000278473,0.02794533781707287,0.012848497368395329,0.20718377828598022,NaN,NaN,NaN,NaN,0.0067136818543076515,0.011613992974162102,0.011199774220585823,0.00842014979571104,0.18620043992996216,0.017155075445771217,0.009545854292809963,0.09401267766952515
1645351919.414,0.35939258337020874,0.0242594126611948,0.008655637502670288,0.18183539807796478,NaN,NaN,NaN,NaN,0.004305373877286911,0.00956159271299839,0.009751453995704651,0.00835396908223629,0.15160749852657318,0.010515906848013401,0.006053403951227665,0.07748480886220932
1645351919.545,0.40024200081825256,0.023448830470442772,0.012259507551789284,0.2034601867198944,NaN,NaN,NaN,NaN,0.0023861604277044535,0.0038469547871500254,0.0033010924234986305,0.0061357333324849606,0.16992901265621185,0.012873698025941849,0.0069586304016411304,0.08663323521614075
1645351919.628,0.3626871109008789,0.027443617582321167,0.011722724884748459,0.1771368384361267,NaN,NaN,NaN,NaN,0.0025106044486165047,0.00490177795290947,0.0039071147330105305,0.005960754118859768,0.1535291224718094,0.015356103889644146,0.011029768735170364,0.08567207306623459
1645351919.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0066220867447555065,0.007131578866392374,0.003884456818923354,0.009297236800193787,NaN,NaN,NaN,NaN
1645351919.932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013485915027558804,0.016889754682779312,0.005819433368742466,0.008322780951857567,NaN,NaN,NaN,NaN
1645351920.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012142774648964405,0.014931329526007175,0.005928377620875835,0.009720146656036377,NaN,NaN,NaN,NaN
1645351920.143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014185331761837006,0.0187467522919178,0.009643985889852047,0.008399984799325466,NaN,NaN,NaN,NaN
1645351920.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015314408577978611,0.018536821007728577,0.009584073908627033,0.010218336246907711,NaN,NaN,NaN,NaN
1645351920.381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.014461626298725605,0.018525823950767517,0.009816371835768223,0.008438738994300365,NaN,NaN,NaN,NaN
1645351920.522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020581461489200592,0.03671451658010483,0.02936842106282711,0.014869810082018375,NaN,NaN,NaN,NaN
1645351920.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0247681625187397,0.04349972680211067,0.027173586189746857,0.011970452032983303,NaN,NaN,NaN,NaN
1645351921.049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02189778909087181,0.038240108639001846,0.02971319667994976,0.014376875013113022,NaN,NaN,NaN,NaN
1645351921.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025026878342032433,0.042597707360982895,0.027558354660868645,0.011517775245010853,NaN,NaN,NaN,NaN
1645351921.558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02035357803106308,0.030701791867613792,0.024692516773939133,0.01337377354502678,NaN,NaN,NaN,NaN
