Timestamp,channel 1,channel 2,channel 3,channel 4
1645351991.467,39.0625,51.26953125,26.85546875,57.12890625
1645351991.467,-12.20703125,2.44140625,26.85546875,6.34765625
1645351991.467,-20.5078125,8.7890625,24.90234375,-35.64453125
1645351991.467,21.484375,46.38671875,27.83203125,8.30078125
1645351991.467,39.0625,68.359375,33.203125,51.26953125
1645351991.467,38.57421875,2.9296875,30.2734375,48.828125
1645351991.467,-2.44140625,0.9765625,27.34375,-42.96875
1645351991.467,19.04296875,-64.453125,28.80859375,5.37109375
1645351991.507,36.1328125,35.15625,31.73828125,48.828125
1645351991.507,42.96875,78.61328125,30.2734375,54.6875
1645351991.507,30.2734375,77.1484375,26.3671875,1.46484375
1645351991.507,20.99609375,2.44140625,34.1796875,8.30078125
1645351991.507,41.015625,31.73828125,33.69140625,43.9453125
1645351991.507,-3.90625,19.53125,35.15625,-43.45703125
1645351991.507,21.97265625,1.953125,30.2734375,-11.23046875
1645351991.507,28.80859375,32.71484375,35.15625,45.8984375
1645351991.507,-21.97265625,-8.7890625,27.83203125,-41.015625
1645351991.507,-2.44140625,59.08203125,25.390625,-24.90234375
1645351991.507,9.765625,-42.96875,32.71484375,16.11328125
1645351991.507,30.76171875,52.734375,29.296875,32.2265625
1645351991.567,14.16015625,24.4140625,28.3203125,24.4140625
1645351991.567,4.39453125,23.4375,26.3671875,-33.203125
1645351991.567,22.4609375,42.48046875,29.296875,46.38671875
1645351991.567,19.53125,37.109375,22.94921875,-37.59765625
1645351991.567,44.43359375,34.1796875,26.85546875,54.6875
1645351991.567,48.33984375,58.59375,24.90234375,25.390625
1645351991.567,1.46484375,-6.34765625,31.73828125,-26.85546875
1645351991.567,29.78515625,-21.97265625,27.34375,28.3203125
1645351991.567,0,50.78125,30.76171875,-32.71484375
1645351991.567,31.73828125,60.546875,26.85546875,32.71484375
1645351991.567,22.94921875,62.5,30.2734375,62.5
1645351991.567,6.8359375,34.66796875,33.69140625,48.33984375
1645351991.625,-6.8359375,20.5078125,28.80859375,-3.90625
1645351991.625,-6.8359375,16.6015625,27.34375,-23.4375
1645351991.625,24.4140625,32.71484375,30.2734375,36.1328125
1645351991.625,29.78515625,64.94140625,29.78515625,60.546875
1645351991.625,14.16015625,15.13671875,26.3671875,47.36328125
1645351991.625,-11.71875,-28.3203125,26.3671875,-1.953125
