Timestamp,ID,Event name,Data
1645352802078,102,video_state,
1645352805102,102,video_state,
1645352805106,102,video_state,video_seek
1645352805332,102,lost_focus,2
1645352806263,102,video_state,video_play
1645352806371,102,keyboard_pressed,ג
1645352808734,102,keyboard_pressed,Shift
1645352808831,102,keyboard_pressed,Alt
1645352809547,102,keyboard_pressed,d
1645352810456,102,lost_focus,3
1645352811192,102,keyboard_pressed,r
1645352815556,102,lost_focus,4
1645352817039,102,keyboard_pressed,d
1645352817522,102,keyboard_pressed,t
1645352818092,102,keyboard_pressed,r
1645352820575,102,gained_focus,3
1645352821580,102,lost_focus,4
1645352826710,102,gained_focus,3
1645352827827,102,lost_focus,4
1645352829695,102,keyboard_pressed,f
1645352831516,102,keyboard_pressed,d
1645352831997,102,keyboard_pressed,f
1645352831997,102,user_submit,1
1645352832218,102,video_state,video_paused
1645352832218,102,video_state,
1645352832218,102,video_state,
1645352832932,102,gained_focus,3
1645352833932,102,lost_focus,4
1645352839079,102,gained_focus,3
1645352840217,102,lost_focus,4
