Timestamp,channel 1,channel 2,channel 3,channel 4
1645352851.111,31.73828125,999.51171875,28.80859375,39.55078125
1645352851.111,24.90234375,999.51171875,32.71484375,27.83203125
1645352851.111,33.203125,999.51171875,25.87890625,24.4140625
1645352851.111,23.4375,999.51171875,28.80859375,17.08984375
1645352851.111,38.0859375,999.51171875,34.1796875,34.66796875
1645352851.111,33.69140625,999.51171875,39.0625,39.55078125
1645352851.111,33.203125,999.51171875,34.1796875,18.5546875
1645352851.111,27.83203125,999.51171875,36.62109375,27.83203125
1645352851.111,48.33984375,999.51171875,38.0859375,36.1328125
1645352851.15,33.203125,999.51171875,33.69140625,36.1328125
1645352851.15,48.33984375,999.51171875,41.50390625,42.96875
1645352851.15,21.484375,999.51171875,28.3203125,26.85546875
1645352851.15,19.04296875,999.51171875,25.390625,22.94921875
1645352851.15,26.3671875,999.51171875,25.390625,36.62109375
1645352851.15,28.3203125,999.51171875,26.85546875,29.296875
1645352851.15,30.2734375,999.51171875,28.80859375,29.296875
1645352851.15,34.1796875,999.51171875,31.73828125,33.203125
1645352851.15,34.1796875,999.51171875,28.80859375,24.4140625
1645352851.15,48.33984375,999.51171875,33.69140625,32.2265625
1645352851.15,64.453125,999.51171875,38.57421875,37.109375
1645352851.15,42.96875,999.51171875,30.2734375,28.3203125
1645352851.19,10.7421875,999.51171875,25.390625,17.578125
1645352851.19,24.4140625,999.51171875,35.15625,23.4375
1645352851.19,13.671875,999.51171875,31.73828125,17.578125
1645352851.19,23.92578125,999.51171875,37.109375,24.90234375
1645352851.19,22.94921875,999.51171875,42.48046875,32.2265625
1645352851.19,19.04296875,999.51171875,40.52734375,30.2734375
1645352851.19,24.90234375,999.51171875,36.1328125,19.04296875
1645352851.19,41.015625,999.51171875,41.015625,27.34375
1645352851.19,39.0625,999.51171875,43.45703125,20.99609375
1645352851.19,8.7890625,999.51171875,27.83203125,25.390625
1645352851.19,19.53125,999.51171875,30.76171875,17.08984375
1645352851.19,15.13671875,999.51171875,24.4140625,13.671875
1645352851.269,28.80859375,999.51171875,24.4140625,19.04296875
1645352851.269,37.59765625,999.51171875,34.1796875,31.73828125
1645352851.269,37.59765625,999.51171875,33.69140625,35.64453125
1645352851.269,32.2265625,999.51171875,34.1796875,31.73828125
1645352851.269,28.3203125,999.51171875,31.73828125,24.4140625
1645352851.269,42.48046875,999.51171875,33.69140625,33.69140625
1645352851.269,40.0390625,999.51171875,26.3671875,25.87890625
1645352851.269,55.17578125,999.51171875,37.59765625,38.57421875
1645352851.269,22.94921875,999.51171875,22.94921875,24.4140625
1645352851.269,19.04296875,999.51171875,22.4609375,22.94921875
1645352851.269,24.4140625,999.51171875,23.4375,27.83203125
1645352851.269,39.55078125,999.51171875,37.109375,44.921875
1645352851.317,41.50390625,999.51171875,46.38671875,43.9453125
1645352851.317,22.94921875,999.51171875,40.52734375,26.3671875
1645352851.317,27.34375,999.51171875,44.43359375,32.71484375
1645352851.317,37.59765625,999.51171875,32.71484375,32.2265625
1645352851.317,23.4375,999.51171875,37.59765625,30.2734375
1645352851.317,51.7578125,999.51171875,41.50390625,49.31640625
1645352851.317,35.15625,999.51171875,39.0625,45.41015625
1645352851.317,17.578125,999.51171875,29.296875,27.34375
1645352851.317,41.50390625,999.51171875,30.2734375,39.55078125
1645352851.317,39.0625,999.51171875,36.62109375,32.2265625
1645352851.317,27.83203125,999.51171875,29.78515625,39.55078125
1645352851.317,25.87890625,999.51171875,38.0859375,33.203125
1645352851.331,11.23046875,999.51171875,38.0859375,20.99609375
1645352851.331,18.06640625,999.51171875,35.64453125,7.32421875
1645352851.331,33.69140625,999.51171875,25.390625,6.8359375
1645352851.331,52.24609375,997.55859375,22.4609375,26.85546875
1645352851.331,53.7109375,-995.60546875,29.296875,47.36328125
1645352851.331,20.01953125,980.95703125,34.66796875,21.484375
1645352851.331,14.16015625,964.84375,39.55078125,-1.46484375
1645352851.331,38.0859375,999.0234375,45.41015625,15.13671875
1645352851.331,41.9921875,-1000,48.828125,31.73828125
1645352851.331,28.3203125,-999.51171875,43.9453125,34.1796875
1645352851.331,23.92578125,991.69921875,35.15625,32.71484375
1645352851.331,29.78515625,987.3046875,32.71484375,27.34375
1645352851.392,47.8515625,846.19140625,28.3203125,28.3203125
1645352851.392,41.9921875,972.65625,33.69140625,27.34375
1645352851.392,46.38671875,811.03515625,31.25,48.828125
1645352851.392,43.45703125,840.33203125,26.85546875,37.59765625
1645352851.392,32.2265625,623.53515625,25.87890625,31.25
1645352851.392,25.87890625,595.703125,30.76171875,21.484375
1645352851.392,41.015625,368.65234375,31.73828125,34.1796875
1645352851.392,42.48046875,420.8984375,40.0390625,33.69140625
1645352851.392,24.4140625,556.640625,27.83203125,26.85546875
1645352851.392,13.18359375,483.88671875,33.69140625,25.87890625
1645352851.392,27.34375,524.4140625,34.66796875,38.0859375
1645352851.392,38.0859375,632.8125,33.203125,47.36328125
1645352851.43,26.85546875,719.23828125,41.9921875,33.203125
1645352851.43,15.13671875,531.25,36.62109375,16.6015625
1645352851.43,18.06640625,145.01953125,28.3203125,14.6484375
1645352851.43,27.83203125,112.3046875,34.1796875,10.7421875
1645352851.43,42.48046875,262.20703125,37.59765625,27.83203125
1645352851.43,40.0390625,291.9921875,27.83203125,43.9453125
1645352851.43,32.2265625,68.359375,31.73828125,47.8515625
1645352851.43,43.45703125,-218.75,45.8984375,58.10546875
1645352851.43,58.10546875,-66.89453125,34.1796875,55.17578125
1645352851.43,49.8046875,-59.5703125,40.52734375,55.17578125
