Timestamp,ID,Event name,Data
1645347648565,113,video_state,
1645347648748,113,lost_focus,1
1645347653901,113,gained_focus,0
1645347654222,113,video_state,
1645347654223,113,video_state,video_seek
1645347656092,113,keyboard_pressed,ArrowUp
1645347656588,113,keyboard_pressed,ArrowUp
1645347658927,113,video_state,video_play
1645347665407,113,video_state,video_seek
1645347668493,113,video_state,video_play
1645347675351,113,lost_focus,1
1645347680388,113,lost_focus,2
1645347682079,113,button_pressed,2
1645347682112,113,video_state,video_paused
1645347683951,113,go_back,20.070166
1645347683963,113,video_state,video_seek
1645347684215,113,video_state,video_play
1645347685449,113,lost_focus,3
1645347690477,113,lost_focus,4
1645347693527,113,button_pressed,4
1645347693551,113,video_state,video_paused
1645347695483,113,gained_focus,3
1645347696602,113,go_back,19.340248
1645347696604,113,lost_focus,4
1645347696617,113,video_state,video_seek
1645347697084,113,video_state,video_play
1645347701705,113,gained_focus,3
1645347702705,113,lost_focus,4
1645347707722,113,gained_focus,3
1645347708859,113,lost_focus,4
1645347713958,113,gained_focus,3
1645347715017,113,lost_focus,4
1645347720091,113,gained_focus,3
1645347721203,113,lost_focus,4
1645347726240,113,gained_focus,3
1645347727354,113,lost_focus,4
1645347729687,113,button_pressed,4
1645347729701,113,video_state,video_paused
1645347731965,113,go_back,42.148733
1645347731986,113,video_state,video_seek
1645347732260,113,video_state,video_play
1645347732382,113,gained_focus,3
1645347733455,113,gained_focus,2
1645347734494,113,gained_focus,1
1645347735614,113,gained_focus,0
1645347736640,113,lost_focus,1
1645347739775,113,button_pressed,1
1645347739797,113,video_state,video_paused
1645347741687,113,lost_focus,2
1645347742092,113,go_back,39.866859
1645347742105,113,video_state,video_seek
1645347742487,113,video_state,video_play
1645347746716,113,lost_focus,3
1645347751734,113,lost_focus,4
1645347756829,113,gained_focus,3
1645347757972,113,lost_focus,4
1645347763118,113,gained_focus,3
1645347764185,113,lost_focus,4
1645347769218,113,gained_focus,3
1645347770336,113,lost_focus,4
1645347775078,113,button_pressed,4
1645347775095,113,video_state,video_paused
1645347775382,113,gained_focus,3
1645347776461,113,lost_focus,4
1645347776862,113,go_back,62.645688
1645347776872,113,video_state,video_seek
1645347777299,113,video_state,video_play
1645347781618,113,gained_focus,3
1645347782711,113,lost_focus,4
1645347782751,113,button_pressed,4
1645347782765,113,video_state,video_paused
1645347785499,113,go_back,58.297139
1645347785512,113,video_state,video_seek
1645347785779,113,video_state,video_play
1645347787733,113,gained_focus,3
1645347788851,113,gained_focus,2
1645347790011,113,lost_focus,3
1645347795093,113,lost_focus,4
1645347800189,113,gained_focus,3
1645347801234,113,gained_focus,2
1645347802352,113,gained_focus,1
1645347803376,113,lost_focus,2
1645347808478,113,lost_focus,3
1645347813586,113,lost_focus,4
1645347818195,113,button_pressed,4
1645347818212,113,video_state,video_paused
1645347818619,113,gained_focus,3
1645347819692,113,lost_focus,4
1645347820292,113,go_back,80.913681
1645347820301,113,video_state,video_seek
1645347820648,113,video_state,video_play
1645347824712,113,gained_focus,3
1645347825832,113,lost_focus,4
1645347827718,113,button_pressed,4
1645347827744,113,video_state,video_paused
1645347829886,113,go_back,78.174653
1645347829897,113,video_state,video_seek
1645347830336,113,video_state,video_play
1645347830893,113,gained_focus,3
1645347831970,113,lost_focus,4
1645347837070,113,gained_focus,3
1645347838074,113,lost_focus,4
1645347843207,113,gained_focus,3
1645347844237,113,lost_focus,4
1645347849317,113,gained_focus,3
1645347850374,113,lost_focus,4
1645347855460,113,gained_focus,3
1645347856574,113,lost_focus,4
1645347861594,113,gained_focus,3
1645347862595,113,lost_focus,4
1645347864301,113,button_pressed,4
1645347864315,113,video_state,video_paused
1645347866491,113,go_back,102.337808
1645347866500,113,video_state,video_seek
1645347866914,113,video_state,video_play
1645347867601,113,gained_focus,3
1645347868700,113,gained_focus,2
1645347869883,113,lost_focus,3
1645347873639,113,button_pressed,3
1645347873650,113,video_state,video_paused
1645347874944,113,lost_focus,4
1645347875419,113,breath_circle,
1645347879964,113,gained_focus,3
1645347881084,113,gained_focus,2
1645347882208,113,lost_focus,3
1645347887340,113,lost_focus,4
1645347892421,113,gained_focus,3
1645347893482,113,lost_focus,4
1645347895426,113,video_state,video_play
1645347898560,113,gained_focus,3
1645347899688,113,lost_focus,4
1645347904713,113,gained_focus,3
1645347905759,113,lost_focus,4
1645347910817,113,gained_focus,3
1645347911818,113,lost_focus,4
1645347916954,113,gained_focus,3
1645347918075,113,gained_focus,2
1645347919190,113,gained_focus,1
1645347920199,113,gained_focus,0
1645347921238,113,lost_focus,1
1645347926332,113,lost_focus,2
1645347928695,113,button_pressed,2
1645347928713,113,video_state,video_paused
1645347931418,113,lost_focus,3
1645347933297,113,go_back,132.23324
1645347933311,113,video_state,video_seek
1645347933599,113,video_state,video_play
1645347936474,113,gained_focus,2
1645347937573,113,gained_focus,1
1645347938739,113,gained_focus,0
1645347944876,113,lost_focus,1
1645347949952,113,lost_focus,2
1645347955070,113,lost_focus,3
1645347956263,113,button_pressed,3
1645347956288,113,video_state,video_paused
1645347959747,113,breath_circle,
1645347960078,113,lost_focus,4
1645347965163,113,gained_focus,3
1645347966222,113,gained_focus,2
1645347967343,113,gained_focus,1
1645347968440,113,gained_focus,0
1645347979755,113,video_state,video_play
1645347984567,113,lost_focus,1
1645347989693,113,gained_focus,0
1645348000932,113,lost_focus,1
1645348005951,113,lost_focus,2
1645348011054,113,lost_focus,3
1645348014269,113,button_pressed,3
1645348014288,113,video_state,video_paused
1645348015924,113,go_back,179.444038
1645348015935,113,video_state,video_seek
1645348015963,113,video_state,video_play
1645348016093,113,lost_focus,4
1645348021192,113,gained_focus,3
1645348022310,113,gained_focus,2
1645348023431,113,gained_focus,1
1645348024541,113,gained_focus,0
1645348025552,113,lost_focus,1
1645348030574,113,lost_focus,2
1645348035593,113,lost_focus,3
1645348035778,113,button_pressed,3
1645348035805,113,video_state,video_paused
1645348037803,113,go_back,189.219772
1645348037815,113,video_state,video_seek
1645348038265,113,video_state,video_play
1645348040680,113,gained_focus,2
1645348041836,113,lost_focus,3
1645348046932,113,gained_focus,2
1645348047951,113,gained_focus,1
1645348049092,113,gained_focus,0
1645348060404,113,lost_focus,1
1645348065479,113,lost_focus,2
1645348070556,113,gained_focus,1
1645348071574,113,gained_focus,0
1645348072170,113,video_state,
1645348072212,113,video_state,
1645348072214,113,video_state,
1645348074065,113,keyboard_pressed,ArrowDown
1645348074415,113,keyboard_pressed,ArrowDown
1645348074778,113,keyboard_pressed,ArrowDown
1645348075007,113,keyboard_pressed,ArrowDown
1645348075217,113,keyboard_pressed,ArrowDown
1645348075468,113,keyboard_pressed,ArrowDown
1645348076015,113,keyboard_pressed,ArrowDown
1645348076586,113,keyboard_pressed,ArrowDown
1645348077783,113,lost_focus,1
1645348080706,113,keyboard_pressed,ArrowDown
1645348082822,113,gained_focus,0
1645348085924,113,keyboard_pressed,ArrowDown
1645348086341,113,keyboard_pressed,ArrowDown
1645348086902,113,keyboard_pressed,ArrowDown
1645348087278,113,keyboard_pressed,ArrowDown
1645348087762,113,keyboard_pressed,ArrowDown
1645348094045,113,lost_focus,1
1645348099160,113,lost_focus,2
1645348104218,113,gained_focus,1
1645348105303,113,gained_focus,0
1645348116538,113,lost_focus,1
1645348121700,113,gained_focus,0
1645348148299,113,lost_focus,1
1645348153340,113,lost_focus,2
1645348158420,113,lost_focus,3
1645348162039,113,keyboard_pressed,ArrowDown
1645348162340,113,keyboard_pressed,ArrowDown
1645348162611,113,keyboard_pressed,ArrowDown
1645348162882,113,keyboard_pressed,ArrowDown
1645348163117,113,keyboard_pressed,ArrowDown
1645348163425,113,lost_focus,4
1645348163443,113,keyboard_pressed,ArrowDown
1645348163899,113,keyboard_pressed,ArrowDown
1645348165228,113,keyboard_pressed,ArrowDown
1645348168443,113,gained_focus,3
1645348169508,113,gained_focus,2
1645348170625,113,gained_focus,1
1645348171659,113,lost_focus,2
1645348176782,113,gained_focus,1
1645348177902,113,gained_focus,0
1645348189135,113,lost_focus,1
1645348194198,113,lost_focus,2
1645348199280,113,lost_focus,3
1645348204283,113,lost_focus,4
1645348209419,113,gained_focus,3
1645348210523,113,lost_focus,4
1645348215557,113,gained_focus,3
1645348216666,113,gained_focus,2
1645348217820,113,gained_focus,1
1645348218920,113,gained_focus,0
1645348224998,113,lost_focus,1
1645348230021,113,lost_focus,2
1645348235052,113,gained_focus,1
1645348236157,113,gained_focus,0
1645348252560,113,lost_focus,1
1645348257622,113,gained_focus,0
1645348304282,113,lost_focus,1
1645348309362,113,lost_focus,2
1645348314383,113,gained_focus,1
1645348315412,113,gained_focus,0
1645348316500,113,lost_focus,1
1645348321540,113,lost_focus,2
1645348326618,113,gained_focus,1
1645348327674,113,lost_focus,2
1645348332766,113,gained_focus,1
1645348333894,113,gained_focus,0
1645348335003,113,lost_focus,1
1645348340019,113,gained_focus,0
1645348356375,113,lost_focus,1
1645348361396,113,gained_focus,0
1645348387918,113,lost_focus,1
1645348392973,113,gained_focus,0
1645348404238,113,lost_focus,1
1645348409245,113,lost_focus,2
1645348414252,113,lost_focus,3
1645348419375,113,lost_focus,4
1645348424395,113,gained_focus,3
1645348425512,113,gained_focus,2
1645348426539,113,lost_focus,3
1645348431626,113,lost_focus,4
1645348436755,113,gained_focus,3
1645348437769,113,lost_focus,4
1645348442876,113,gained_focus,3
1645348443915,113,lost_focus,4
1645348448995,113,gained_focus,3
1645348450115,113,gained_focus,2
1645348451234,113,gained_focus,1
1645348452360,113,gained_focus,0
1645348473496,113,lost_focus,1
1645348478516,113,gained_focus,0
1645348479594,113,lost_focus,1
1645348484639,113,lost_focus,2
1645348489717,113,gained_focus,1
1645348490794,113,gained_focus,0
1645348502050,113,lost_focus,1
1645348507096,113,lost_focus,2
1645348512112,113,lost_focus,3
1645348517136,113,lost_focus,4
1645348522259,113,gained_focus,3
1645348523395,113,lost_focus,4
1645348528494,113,gained_focus,3
1645348529595,113,gained_focus,2
1645348530614,113,gained_focus,1
1645348531674,113,gained_focus,0
1645348547973,113,lost_focus,1
1645348552993,113,gained_focus,0
1645348569112,113,lost_focus,1
1645348574216,113,gained_focus,0
1645348580356,113,lost_focus,1
1645348585476,113,gained_focus,0
1645348586487,113,lost_focus,1
1645348591615,113,gained_focus,0
1645348607734,113,lost_focus,1
