Timestamp,TP9_b,TP9_t,TP9_a,TP9_d,AF7_b,AF7_t,AF7_a,AF7_d,AF8_b,AF8_t,AF8_a,AF8_d,TP10_b,TP10_t,TP10_a,TP10_d
1645347644.554,0.013705123215913773,0.007630012929439545,0.008619587868452072,0.03820432350039482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05188500136137009,0.00824564229696989,0.007723268587142229,0.046450175344944
1645347644.657,0.016179323196411133,0.007585430052131414,0.005031215958297253,0.039177507162094116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.056196194142103195,0.01006146240979433,0.009345011785626411,0.052634574472904205
1645347644.794,0.013819743879139423,0.006113436538726091,0.007726149633526802,0.0385410413146019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05404135584831238,0.009300002828240395,0.0074981143698096275,0.048628706485033035
1645347644.933,0.013750910758972168,0.00743940519168973,0.007533690892159939,0.03584783524274826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.046499866992235184,0.00867529772222042,0.009446308948099613,0.0435517318546772
1645347645.036,0.010225160978734493,0.00933651253581047,0.008204691112041473,0.03390737250447273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03746825456619263,0.008184968493878841,0.007213708013296127,0.04734817147254944
1645347645.182,0.013895999640226364,0.00709580397233367,0.007234076038002968,0.033103883266448975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.047221045941114426,0.007447275798767805,0.009784984402358532,0.046123702079057693
1645347645.312,0.011152049526572227,0.010175520554184914,0.008489061146974564,0.03383549675345421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04460765793919563,0.008083832450211048,0.007173269055783749,0.041982196271419525
1645347645.413,0.009823803789913654,0.006061425898224115,0.006412013899534941,0.03709160163998604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.039894964545965195,0.0054152002558112144,0.007721149828284979,0.048724956810474396
1645347645.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03821846842765808,0.008491210639476776,0.006401730701327324,0.04619505628943443
1645347645.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04014576971530914,0.006690462119877338,0.0070893606171011925,0.048935674130916595
1645347645.774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.040718916803598404,0.007392466999590397,0.009158903732895851,0.050771087408065796
1645347645.917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04583662003278732,0.007418119814246893,0.008600343950092793,0.05092844367027283
1645347646.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03830554336309433,0.005865917541086674,0.00968199037015438,0.05199651047587395
1645347646.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04091479629278183,0.007743976544588804,0.007486545480787754,0.04897961765527725
1645347646.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03161950781941414,0.006798113230615854,0.008507125079631805,0.05067870765924454
1645347646.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08802104741334915,0.024846123531460762,0.014602471143007278,0.10858684033155441,0.03080763667821884,0.007242224644869566,0.006529288832098246,0.0412009060382843
1645347646.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0591881237924099,0.022093353793025017,0.014151519164443016,0.12740451097488403,0.03073364682495594,0.007240343373268843,0.007874516770243645,0.04750113934278488
1645347646.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0649765208363533,0.025412321090698242,0.016246723011136055,0.11864118278026581,0.032606735825538635,0.008135122247040272,0.007256698794662952,0.04164111986756325
1645347646.814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07652796804904938,0.028097137808799744,0.012657281011343002,0.1398518681526184,0.03142474219202995,0.0046233502216637135,0.008583673276007175,0.05006237328052521
1645347646.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09850054234266281,0.028783457353711128,0.013723182491958141,0.11625786125659943,0.0276199784129858,0.005673813633620739,0.005998710636049509,0.043669067323207855
1645347647.035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07123630493879318,0.01856464520096779,0.011892219074070454,0.13043397665023804,0.028189528733491898,0.003438878571614623,0.008402211591601372,0.046629585325717926
1645347647.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09675128012895584,0.026035163551568985,0.011980242095887661,0.11549153178930283,0.03265818953514099,0.005354053806513548,0.006022128742188215,0.041743434965610504
1645347647.285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07537160068750381,0.02051408588886261,0.014263886027038097,0.12017738819122314,0.029131026938557625,0.004794460721313953,0.008389981463551521,0.0428091362118721
1645347647.431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0809178501367569,0.020778169855475426,0.013965185731649399,0.10490861535072327,0.028352998197078705,0.009809288196265697,0.006245764903724194,0.03520132601261139
1645347647.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05646989867091179,0.018034353852272034,0.012810686603188515,0.10193239897489548,0.029163366183638573,0.007259969133883715,0.00538491178303957,0.04146726056933403
1645347647.656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06401084363460541,0.01982598379254341,0.014844452030956745,0.09522449970245361,0.027979589998722076,0.008777047507464886,0.005970284342765808,0.02874922938644886
1645347647.793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.047582659870386124,0.01699616201221943,0.01292783860117197,0.09350588172674179,0.031184060499072075,0.007249988615512848,0.004123995080590248,0.044810086488723755
1645347647.954,0.016427073627710342,0.00831380020827055,0.011306476779282093,0.03477579727768898,NaN,NaN,NaN,NaN,0.06511078029870987,0.017773380503058434,0.01402201596647501,0.08525507152080536,0.03589819371700287,0.007341301999986172,0.006196966860443354,0.03009963594377041
1645347648.042,0.01491723582148552,0.008048081770539284,0.0076971957460045815,0.03304440528154373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0301138237118721,0.007513926364481449,0.006248555611819029,0.04140421003103256
1645347648.175,0.011828255839645863,0.006413273047655821,0.010512184351682663,0.03538443520665169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.035190399736166,0.008167682215571404,0.00588948791846633,0.03195730224251747
1645347648.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03541349619626999,0.040294282138347626,0.02465198002755642,0.031094834208488464
1645347648.593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032472364604473114,0.03136710822582245,0.023751581087708473,0.03264489024877548
1645347648.681,0.01938074454665184,0.03615790605545044,0.02655838429927826,0.036241691559553146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.033518411219120026,0.03990454226732254,0.02555028535425663,0.027069907635450363
1645347648.777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03788216412067413,0.03231920301914215,0.02350841835141182,0.029891464859247208
1645347649.052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.030244702473282814,0.03249277547001839,0.024537697434425354,0.06254327297210693
1645347649.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.022638512775301933,0.03373679891228676,0.029766010120511055,0.060065288096666336
1645347649.311,0.015361345373094082,0.03177826106548309,0.025370638817548752,0.08161690086126328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.022535137832164764,0.03371632471680641,0.027661487460136414,0.06817837804555893
1645347649.429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.021179478615522385,0.03704148903489113,0.031603969633579254,0.06068095192313194
1645347649.672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01865449920296669,0.03921736404299736,0.03245311602950096,0.06277479976415634
1645347649.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015924058854579926,0.03360981121659279,0.029409976676106453,0.06765454262495041
1645347649.894,0.02340293489396572,0.037329982966184616,0.032165054231882095,0.07198525965213776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01710260473191738,0.03691912442445755,0.030981246381998062,0.06168728321790695
