Timestamp,channel 1,channel 2,channel 3,channel 4
1645351976.805,7.8125,-602.05078125,35.64453125,21.484375
1645351976.805,6.34765625,-488.76953125,42.48046875,-20.5078125
1645351976.805,46.38671875,-561.03515625,42.48046875,40.52734375
1645351976.805,28.3203125,-495.1171875,42.96875,41.9921875
1645351976.805,18.06640625,-698.2421875,43.45703125,26.85546875
1645351976.805,-8.30078125,-566.40625,41.015625,-28.3203125
1645351976.805,-10.25390625,-853.02734375,43.9453125,-20.99609375
1645351976.805,48.33984375,-446.2890625,39.0625,36.62109375
1645351976.805,55.6640625,-267.578125,41.50390625,65.4296875
1645351976.848,33.203125,-409.66796875,42.96875,60.546875
1645351976.848,-7.32421875,-541.9921875,42.96875,2.9296875
1645351976.848,-1.953125,-450.1953125,39.0625,-29.296875
1645351976.848,54.19921875,-224.12109375,36.62109375,65.91796875
1645351976.848,57.12890625,-376.953125,38.0859375,38.57421875
1645351976.848,4.39453125,-674.31640625,35.15625,0.48828125
1645351976.848,36.62109375,-482.421875,32.71484375,47.8515625
1645351976.848,-6.8359375,-448.2421875,38.0859375,-20.99609375
1645351976.848,41.50390625,-315.4296875,38.57421875,40.0390625
1645351976.848,67.3828125,-203.125,41.015625,82.03125
1645351976.848,56.640625,-404.296875,40.0390625,78.61328125
1645351976.848,15.13671875,-610.83984375,37.59765625,19.04296875
1645351976.896,5.37109375,-509.27734375,38.57421875,-13.671875
1645351976.896,46.875,-365.72265625,42.48046875,44.921875
1645351976.896,52.734375,-291.015625,40.52734375,78.125
1645351976.896,60.05859375,-168.9453125,42.48046875,87.40234375
1645351976.896,19.53125,-508.30078125,38.0859375,28.80859375
1645351976.896,-9.765625,-486.328125,35.64453125,-15.625
1645351976.896,33.69140625,-459.47265625,36.62109375,31.73828125
1645351976.896,66.89453125,-246.58203125,36.1328125,83.49609375
1645351976.896,54.19921875,-263.671875,34.1796875,80.56640625
1645351976.896,20.5078125,-692.87109375,30.76171875,41.9921875
1645351976.896,-10.7421875,-657.2265625,29.78515625,-11.71875
1645351976.896,21.97265625,-283.203125,31.25,10.25390625
1645351976.946,49.8046875,-137.20703125,28.3203125,50.78125
1645351976.946,37.59765625,-162.59765625,28.3203125,53.22265625
1645351976.946,-12.20703125,-435.05859375,36.1328125,-8.7890625
1645351976.946,12.6953125,-348.6328125,32.2265625,36.62109375
1645351976.946,10.7421875,-270.5078125,33.69140625,7.32421875
1645351976.946,51.7578125,-242.1875,33.69140625,61.03515625
1645351976.946,15.625,-568.359375,30.2734375,41.50390625
1645351976.946,45.41015625,-297.36328125,34.66796875,74.21875
1645351976.946,-2.44140625,-688.4765625,27.34375,-12.20703125
1645351976.946,20.01953125,-205.56640625,26.85546875,5.37109375
1645351976.946,52.734375,44.43359375,25.87890625,57.12890625
1645351976.946,33.203125,22.94921875,23.4375,66.40625
1645351976.988,-2.9296875,-153.80859375,30.2734375,-15.625
1645351976.988,16.11328125,-71.2890625,26.3671875,38.57421875
1645351976.988,1.46484375,-120.60546875,27.83203125,-14.6484375
1645351976.988,38.57421875,17.08984375,29.296875,41.50390625
1645351976.988,41.015625,8.7890625,33.69140625,58.59375
1645351976.988,22.4609375,-311.5234375,32.71484375,53.7109375
1645351976.988,-11.23046875,-500.9765625,31.25,5.37109375
1645351976.988,-3.41796875,-210.44921875,27.34375,-13.18359375
1645351976.988,41.9921875,47.36328125,25.390625,47.8515625
1645351976.988,46.875,164.0625,29.296875,72.265625
1645351976.988,32.71484375,-98.6328125,28.3203125,58.10546875
1645351976.988,-4.39453125,-296.38671875,27.83203125,3.41796875
1645351977.027,50.29296875,122.0703125,27.34375,32.2265625
1645351977.027,0,-67.3828125,27.83203125,-25.87890625
1645351977.027,55.17578125,203.61328125,28.80859375,65.91796875
1645351977.027,48.828125,69.3359375,29.296875,64.453125
1645351977.027,9.765625,-52.734375,31.25,25.390625
1645351977.027,1.46484375,-209.47265625,32.2265625,-4.39453125
1645351977.027,57.6171875,-68.84765625,30.76171875,39.55078125
1645351977.027,69.82421875,128.41796875,27.34375,64.94140625
1645351977.027,51.7578125,-75.68359375,25.87890625,64.94140625
1645351977.027,18.06640625,-459.9609375,29.296875,20.01953125
1645351977.027,-0.9765625,-373.53515625,30.76171875,-30.2734375
1645351977.027,41.015625,76.66015625,28.80859375,10.25390625
1645351977.087,64.94140625,277.83203125,27.34375,47.36328125
1645351977.087,47.36328125,165.0390625,28.80859375,50.78125
1645351977.087,-7.8125,25.87890625,27.83203125,-35.15625
1645351977.087,18.06640625,2.9296875,29.296875,9.765625
1645351977.087,34.1796875,61.5234375,24.90234375,5.37109375
1645351977.087,63.96484375,80.078125,24.4140625,57.12890625
1645351977.087,54.19921875,-26.85546875,29.296875,66.89453125
1645351977.087,39.55078125,-306.640625,32.2265625,35.15625
1645351977.087,9.765625,-216.30859375,33.69140625,-12.6953125
1645351977.087,50.29296875,-49.31640625,32.71484375,17.578125
1645351977.087,85.44921875,5.37109375,30.76171875,64.94140625
1645351977.087,53.7109375,102.5390625,32.2265625,60.05859375
1645351977.145,26.3671875,-84.9609375,35.15625,32.2265625
1645351977.145,-5.859375,-120.60546875,39.0625,-14.6484375
1645351977.145,54.6875,-117.1875,36.62109375,53.22265625
1645351977.145,8.7890625,-113.76953125,38.0859375,-4.39453125
1645351977.145,49.8046875,-29.296875,37.109375,67.3828125
1645351977.145,40.52734375,-247.0703125,42.96875,51.26953125
1645351977.145,9.27734375,-375.9765625,43.9453125,-9.765625
1645351977.145,21.484375,-250.9765625,35.64453125,-0.9765625
1645351977.145,64.453125,-124.0234375,33.69140625,67.87109375
1645351977.145,56.15234375,0,34.1796875,77.1484375
1645351977.145,25.87890625,-355.46875,31.73828125,54.19921875
1645351977.145,-12.6953125,-597.65625,30.2734375,-4.39453125
1645351977.186,0,-395.5078125,30.76171875,-11.71875
1645351977.186,51.26953125,-145.99609375,30.76171875,76.171875
1645351977.186,41.9921875,-245.1171875,32.2265625,62.01171875
1645351977.186,46.38671875,-332.03125,30.76171875,56.640625
1645351977.186,8.30078125,-405.76171875,33.203125,7.8125
1645351977.186,3.41796875,-411.62109375,33.69140625,-10.25390625
1645351977.186,56.640625,-487.3046875,36.1328125,47.8515625
1645351977.186,75.1953125,-223.6328125,41.9921875,68.359375
1645351977.186,65.4296875,-339.84375,39.0625,59.08203125
1645351977.186,24.90234375,-657.71484375,31.73828125,10.7421875
1645351977.186,45.41015625,-275.390625,30.2734375,37.109375
1645351977.186,2.9296875,-459.9609375,33.203125,-17.578125
1645351977.246,47.8515625,-147.94921875,27.83203125,72.265625
1645351977.246,24.4140625,-251.953125,36.1328125,71.2890625
1645351977.246,4.8828125,-483.3984375,38.57421875,21.484375
1645351977.246,-17.578125,-442.3828125,34.1796875,-29.296875
1645351977.246,44.43359375,-257.32421875,30.2734375,35.64453125
1645351977.246,91.30859375,-277.34375,37.109375,92.7734375
1645351977.246,28.80859375,-445.80078125,41.50390625,50.29296875
1645351977.246,-37.109375,-590.8203125,39.55078125,-23.4375
1645351977.246,-60.546875,-427.734375,38.57421875,-71.77734375
1645351977.246,-32.71484375,-156.25,40.52734375,-59.5703125
1645351977.246,-21.97265625,-23.92578125,42.96875,-24.4140625
1645351977.246,-43.9453125,-55.6640625,42.48046875,-20.99609375
1645351977.268,-59.5703125,-368.1640625,41.015625,-57.6171875
1645351977.268,-91.796875,-375.9765625,38.57421875,-104.00390625
1645351977.268,-73.73046875,-189.94140625,38.0859375,-69.82421875
1645351977.268,-37.109375,-168.45703125,30.76171875,-12.6953125
1645351977.268,-29.78515625,-152.83203125,34.1796875,-7.8125
1645351977.268,-63.4765625,-383.7890625,25.390625,-54.6875
1645351977.268,-84.9609375,-580.078125,23.92578125,-99.12109375
1645351977.268,-52.24609375,-575.1953125,22.94921875,-66.40625
1645351977.268,-6.8359375,-440.4296875,21.484375,-1.953125
1645351977.268,-2.44140625,-275.87890625,26.85546875,10.7421875
1645351977.268,-35.15625,-472.16796875,30.76171875,-63.4765625
1645351977.268,-10.25390625,-398.92578125,29.78515625,-10.7421875
1645351977.308,-11.23046875,-387.6953125,29.78515625,-48.828125
1645351977.308,37.109375,-301.7578125,26.85546875,23.4375
1645351977.308,31.25,-190.91796875,26.3671875,41.50390625
1645351977.308,18.5546875,-560.546875,25.390625,25.390625
1645351977.308,3.90625,-802.734375,23.92578125,-21.484375
1645351977.308,14.6484375,-584.47265625,24.4140625,-22.4609375
1645351977.308,49.31640625,-470.21484375,25.390625,46.875
1645351977.308,52.24609375,-352.5390625,23.92578125,65.4296875
1645351977.308,12.20703125,-869.62890625,25.87890625,5.859375
1645351977.308,43.9453125,-549.8046875,24.4140625,49.31640625
1645351977.308,10.7421875,-581.0546875,29.78515625,-11.71875
1645351977.308,55.6640625,-203.125,31.25,32.2265625
1645351977.368,60.05859375,-150.390625,29.78515625,57.12890625
1645351977.368,25.87890625,-374.51171875,34.1796875,19.53125
1645351977.368,23.92578125,-341.796875,33.203125,-2.9296875
1645351977.368,47.36328125,-246.09375,31.73828125,56.15234375
1645351977.368,64.94140625,-228.515625,33.203125,48.828125
1645351977.368,54.6875,-425.78125,32.71484375,71.77734375
1645351977.368,65.91796875,-195.80078125,33.203125,82.51953125
1645351977.368,47.8515625,-205.56640625,31.73828125,19.04296875
1645351977.368,23.4375,-694.3359375,30.2734375,19.53125
1645351977.368,68.84765625,-211.9140625,32.2265625,61.5234375
1645351977.368,-0.48828125,-462.890625,28.80859375,-27.34375
1645351977.368,51.7578125,-328.125,29.296875,55.6640625
1645351977.407,22.94921875,-425.78125,26.85546875,18.5546875
1645351977.407,3.41796875,-358.3984375,29.78515625,-16.11328125
1645351977.407,50.78125,-250,31.25,31.25
1645351977.407,77.63671875,-146.484375,32.71484375,74.70703125
1645351977.407,57.12890625,-130.859375,32.71484375,80.078125
1645351977.407,33.69140625,-381.34765625,35.64453125,40.0390625
1645351977.407,41.50390625,-355.46875,29.78515625,18.06640625
1645351977.407,7.8125,-572.75390625,32.71484375,-11.71875
1645351977.407,86.9140625,-112.3046875,36.62109375,68.84765625
1645351977.407,80.078125,-127.9296875,36.1328125,78.125
1645351977.407,46.875,-505.859375,37.59765625,51.7578125
1645351977.407,19.53125,-566.89453125,41.50390625,-5.859375
1645351977.449,76.171875,-156.25,42.48046875,79.1015625
1645351977.449,45.41015625,-307.12890625,41.50390625,12.20703125
1645351977.449,64.453125,-46.875,41.015625,79.1015625
1645351977.449,40.52734375,-249.0234375,38.0859375,48.828125
1645351977.449,11.23046875,-315.91796875,37.59765625,-9.27734375
1645351977.449,101.5625,-323.2421875,41.9921875,91.30859375
1645351977.449,49.31640625,-315.91796875,35.15625,13.671875
1645351977.449,53.7109375,-103.515625,44.921875,51.26953125
1645351977.449,-3.41796875,-301.7578125,40.0390625,-3.90625
1645351977.449,-36.1328125,-495.1171875,44.43359375,-61.03515625
1645351977.449,-4.8828125,82.03125,52.734375,-26.3671875
1645351977.449,-30.76171875,-159.1796875,51.7578125,-71.77734375
1645351977.507,-45.41015625,-36.1328125,51.26953125,-54.19921875
1645351977.507,-79.1015625,-257.32421875,54.6875,-105.46875
1645351977.507,-24.4140625,107.91015625,49.31640625,-35.15625
1645351977.507,-93.75,-352.5390625,51.7578125,-137.6953125
1645351977.507,-45.8984375,-205.078125,55.17578125,-45.41015625
1645351977.507,-71.2890625,-459.47265625,49.31640625,-66.89453125
1645351977.507,-62.5,-179.19921875,55.6640625,-73.2421875
1645351977.507,-127.44140625,-736.81640625,57.12890625,-122.55859375
1645351977.507,-76.66015625,-136.71875,51.26953125,-103.515625
1645351977.507,-58.59375,-125,51.7578125,-75.1953125
1645351977.507,-136.71875,-500,59.08203125,-160.15625
1645351977.507,-80.56640625,-242.67578125,55.6640625,-74.21875
1645351977.547,-106.93359375,-394.53125,51.26953125,-86.9140625
1645351977.547,-85.9375,-487.3046875,44.43359375,-115.234375
1645351977.547,-20.5078125,-504.8828125,42.96875,-62.01171875
