Timestamp,ID,Event name,Data
1645352062802,106,video_state,
1645352064243,106,video_state,
1645352064244,106,video_state,video_seek
1645352066104,106,video_state,video_play
1645352074981,106,lost_focus,1
1645352080083,106,lost_focus,2
1645352085103,106,gained_focus,1
1645352086220,106,gained_focus,0
1645352097463,106,lost_focus,1
1645352102582,106,lost_focus,2
1645352107600,106,lost_focus,3
1645352112717,106,lost_focus,4
1645352113791,106,button_pressed,4
1645352113832,106,video_state,video_paused
1645352117723,106,gained_focus,3
1645352118847,106,gained_focus,2
1645352119964,106,lost_focus,3
1645352125084,106,gained_focus,2
1645352126205,106,gained_focus,1
1645352127326,106,gained_focus,0
1645352128448,106,lost_focus,1
1645352131612,106,breath_circle,
1645352133469,106,lost_focus,2
1645352138479,106,lost_focus,3
1645352143589,106,gained_focus,2
1645352144613,106,lost_focus,3
1645352149689,106,lost_focus,4
1645352151623,106,video_state,video_play
1645352154717,106,gained_focus,3
1645352155825,106,lost_focus,4
1645352160848,106,gained_focus,3
1645352161967,106,lost_focus,4
1645352167066,106,gained_focus,3
1645352168208,106,lost_focus,4
1645352173233,106,gained_focus,3
1645352174348,106,lost_focus,4
1645352179444,106,gained_focus,3
1645352180567,106,lost_focus,4
1645352183923,106,button_pressed,4
1645352183938,106,video_state,video_paused
1645352185584,106,gained_focus,3
1645352186056,106,maze_game,
1645352186704,106,gained_focus,2
1645352187848,106,gained_focus,1
1645352188966,106,gained_focus,0
1645352198541,106,video_state,video_play
1645352205085,106,lost_focus,1
1645352210185,106,lost_focus,2
1645352215205,106,lost_focus,3
1645352220327,106,lost_focus,4
1645352225328,106,gained_focus,3
1645352226329,106,lost_focus,4
1645352231330,106,gained_focus,3
1645352232467,106,lost_focus,4
1645352237569,106,gained_focus,3
1645352238569,106,lost_focus,4
1645352242880,106,button_pressed,4
1645352242895,106,video_state,video_paused
1645352243572,106,gained_focus,3
1645352244580,106,maze_game,
1645352244689,106,gained_focus,2
1645352245807,106,gained_focus,1
1645352246808,106,gained_focus,0
1645352254928,106,video_state,video_play
1645352263076,106,lost_focus,1
1645352268087,106,lost_focus,2
1645352273190,106,lost_focus,3
1645352278206,106,lost_focus,4
1645352283309,106,gained_focus,3
1645352284428,106,lost_focus,4
1645352289447,106,gained_focus,3
1645352290447,106,gained_focus,2
1645352291569,106,gained_focus,1
1645352292688,106,lost_focus,2
1645352297708,106,gained_focus,1
1645352298830,106,lost_focus,2
1645352303947,106,lost_focus,3
1645352309050,106,lost_focus,4
1645352314071,106,gained_focus,3
1645352314375,106,button_pressed,3
1645352314389,106,video_state,video_paused
1645352315185,106,lost_focus,4
1645352315809,106,maze_game,
1645352320234,106,gained_focus,3
1645352321333,106,lost_focus,4
1645352325289,106,video_state,video_play
1645352326425,106,gained_focus,3
1645352327568,106,lost_focus,4
1645352332569,106,gained_focus,3
1645352333687,106,lost_focus,4
1645352338810,106,gained_focus,3
1645352339927,106,lost_focus,4
1645352344944,106,gained_focus,3
1645352346064,106,gained_focus,2
1645352347184,106,gained_focus,1
1645352348189,106,gained_focus,0
1645352349330,106,lost_focus,1
1645352354406,106,lost_focus,2
1645352355253,106,video_state,
1645352355290,106,video_state,
1645352355297,106,video_state,
1645352359429,106,gained_focus,1
1645352360549,106,gained_focus,0
1645352376806,106,lost_focus,1
1645352381924,106,gained_focus,0
1645352388066,106,lost_focus,1
1645352393164,106,gained_focus,0
1645352399305,106,lost_focus,1
1645352404436,106,lost_focus,2
1645352409445,106,lost_focus,3
1645352414548,106,gained_focus,2
1645352415667,106,gained_focus,1
1645352416786,106,gained_focus,0
1645352428048,106,lost_focus,1
1645352433061,106,lost_focus,2
1645352438166,106,gained_focus,1
1645352439292,106,gained_focus,0
1645352445423,106,lost_focus,1
1645352450564,106,lost_focus,2
1645352455567,106,gained_focus,1
1645352456693,106,gained_focus,0
1645352459130,106,user_submit,1
1645352459799,106,video_state,
1645352459799,106,video_state,
1645352463567,106,video_state,video_seek
1645352463567,106,video_state,
